trace_name,trace_channel,trace_sampling_rate_hz,trace_component_order,trace_start_time,station_code,station_network_code,station_latitude_deg,station_longitude_deg,station_elevation_m,split,trace_chunk,trace_npts,trace_name_original
"bucket0$96,:3,:6000",HH,100.0,ENZ,2016-10-28T00:12:43.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161028_76375_NO
"bucket0$97,:3,:6000",HH,100.0,ENZ,2016-10-29T00:02:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161029_16264_NO
"bucket3$21,:3,:6000",HH,100.0,ENZ,2016-10-29T00:04:44.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161029_28439_NO
"bucket3$22,:3,:6000",HH,100.0,ENZ,2016-10-29T00:05:52.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161029_35285_NO
"bucket0$98,:3,:6000",HH,100.0,ENZ,2016-10-29T00:00:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161029_3762_NO
"bucket0$99,:3,:6000",HH,100.0,ENZ,2016-10-29T00:08:05.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161029_48590_NO
"bucket0$100,:3,:6000",HH,100.0,ENZ,2016-10-29T00:10:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161029_61113_NO
"bucket0$101,:3,:6000",HH,100.0,ENZ,2016-10-29T00:01:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161029_7778_NO
"bucket0$102,:3,:6000",HH,100.0,ENZ,2016-10-02T00:05:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161002_31744_NO
"bucket0$103,:3,:6000",HH,100.0,ENZ,2016-10-02T00:05:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161002_31879_NO
"bucket0$104,:3,:6000",HH,100.0,ENZ,2016-10-02T00:06:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161002_37169_NO
"bucket9$15,:3,:6000",HH,100.0,ENZ,2016-10-02T00:06:58.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161002_41824_NO
"bucket3$23,:3,:6000",HH,100.0,ENZ,2016-10-02T00:08:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161002_52120_NO
"bucket9$16,:3,:6000",HH,100.0,ENZ,2016-10-02T00:12:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161002_73030_NO
"bucket0$105,:3,:6000",HH,100.0,ENZ,2016-10-02T00:01:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161002_7392_NO
"bucket0$106,:3,:6000",HH,100.0,ENZ,2016-10-30T00:02:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161030_13579_NO
"bucket0$107,:3,:6000",HH,100.0,ENZ,2016-10-30T00:06:19.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161030_37934_NO
"bucket3$24,:3,:6000",HH,100.0,ENZ,2016-10-30T00:00:49.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161030_4968_NO
"bucket0$108,:3,:6000",HH,100.0,ENZ,2016-10-30T00:10:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161030_64275_NO
"bucket0$109,:3,:6000",HH,100.0,ENZ,2016-10-30T00:13:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161030_81921_NO
"bucket0$110,:3,:6000",HH,100.0,ENZ,2016-10-30T00:13:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161030_82287_NO
"bucket0$111,:3,:6000",HH,100.0,ENZ,2016-10-30T00:13:43.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161030_82350_NO
"bucket0$112,:3,:6000",HH,100.0,ENZ,2016-10-31T00:05:54.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161031_35449_NO
"bucket0$113,:3,:6000",HH,100.0,ENZ,2016-10-31T00:07:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161031_45974_NO
"bucket0$114,:3,:6000",HH,100.0,ENZ,2016-10-31T00:07:49.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161031_46940_NO
"bucket9$17,:3,:6000",HH,100.0,ENZ,2016-10-31T00:07:50.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161031_47036_NO
"bucket0$115,:3,:6000",HH,100.0,ENZ,2016-10-31T00:07:51.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161031_47156_NO
"bucket9$18,:3,:6000",HH,100.0,ENZ,2016-10-31T00:13:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161031_81947_NO
"bucket0$116,:3,:6000",HH,100.0,ENZ,2016-10-31T00:14:20.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161031_86082_NO
"bucket3$25,:3,:6000",HH,100.0,ENZ,2016-10-03T00:04:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161003_24812_NO
"bucket0$117,:3,:6000",HH,100.0,ENZ,2016-10-03T00:05:28.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161003_32880_NO
"bucket0$118,:3,:6000",HH,100.0,ENZ,2016-10-03T00:05:45.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161003_34500_NO
"bucket0$119,:3,:6000",HH,100.0,ENZ,2016-10-03T00:06:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161003_40254_NO
"bucket3$26,:3,:6000",HH,100.0,ENZ,2016-10-03T00:10:09.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161003_60944_NO
"bucket3$27,:3,:6000",HH,100.0,ENZ,2016-10-03T00:11:48.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161003_70803_NO
"bucket0$120,:3,:6000",HH,100.0,ENZ,2016-10-03T00:12:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161003_73340_NO
"bucket0$121,:3,:6000",HH,100.0,ENZ,2016-10-04T00:04:56.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161004_29605_NO
"bucket0$122,:3,:6000",HH,100.0,ENZ,2016-10-04T00:05:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161004_31363_NO
"bucket0$123,:3,:6000",HH,100.0,ENZ,2016-10-04T00:05:48.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161004_34815_NO
"bucket0$124,:3,:6000",HH,100.0,ENZ,2016-10-04T00:06:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161004_37285_NO
"bucket3$28,:3,:6000",HH,100.0,ENZ,2016-10-04T00:09:53.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161004_59371_NO
"bucket0$125,:3,:6000",HH,100.0,ENZ,2016-10-04T00:11:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161004_67707_NO
"bucket9$19,:3,:6000",HH,100.0,ENZ,2016-10-04T00:12:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161004_76616_NO
"bucket9$20,:3,:6000",HH,100.0,ENZ,2016-10-05T00:02:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161005_13885_NO
"bucket0$126,:3,:6000",HH,100.0,ENZ,2016-10-05T00:04:44.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161005_28498_NO
"bucket0$127,:3,:6000",HH,100.0,ENZ,2016-10-05T00:05:16.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161005_31691_NO
"bucket3$29,:3,:6000",HH,100.0,ENZ,2016-10-05T00:05:47.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161005_34714_NO
"bucket0$128,:3,:6000",HH,100.0,ENZ,2016-10-05T00:07:48.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161005_46814_NO
"bucket0$129,:3,:6000",HH,100.0,ENZ,2016-10-05T00:11:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161005_69788_NO
"bucket0$130,:3,:6000",HH,100.0,ENZ,2016-10-05T00:01:29.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161005_8920_NO
"bucket0$131,:3,:6000",HH,100.0,ENZ,2016-10-06T00:00:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161006_1230_NO
"bucket0$132,:3,:6000",HH,100.0,ENZ,2016-10-06T00:04:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161006_25221_NO
"bucket0$133,:3,:6000",HH,100.0,ENZ,2016-10-06T00:05:22.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161006_32295_NO
"bucket0$134,:3,:6000",HH,100.0,ENZ,2016-10-06T00:05:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161006_33500_NO
"bucket3$30,:3,:6000",HH,100.0,ENZ,2016-10-06T00:06:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161006_37055_NO
"bucket3$31,:3,:6000",HH,100.0,ENZ,2016-10-06T00:07:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161006_42061_NO
"bucket3$32,:3,:6000",HH,100.0,ENZ,2016-10-06T00:00:05.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161006_579_NO
"bucket0$135,:3,:6000",HH,100.0,ENZ,2016-10-08T00:02:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161008_12743_NO
"bucket0$136,:3,:6000",HH,100.0,ENZ,2016-10-08T00:04:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161008_24051_NO
"bucket9$21,:3,:6000",HH,100.0,ENZ,2016-10-08T00:04:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161008_28694_NO
"bucket0$137,:3,:6000",HH,100.0,ENZ,2016-10-08T00:00:54.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161008_5465_NO
"bucket0$138,:3,:6000",HH,100.0,ENZ,2016-10-08T00:09:38.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161008_57801_NO
"bucket0$139,:3,:6000",HH,100.0,ENZ,2016-10-08T00:09:55.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161008_59594_NO
"bucket3$33,:3,:6000",HH,100.0,ENZ,2016-10-08T00:01:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161008_7857_NO
"bucket0$140,:3,:6000",HH,100.0,ENZ,2016-10-09T00:01:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161009_11962_NO
"bucket0$141,:3,:6000",HH,100.0,ENZ,2016-10-09T00:03:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161009_20732_NO
"bucket0$142,:3,:6000",HH,100.0,ENZ,2016-10-09T00:04:26.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161009_26667_NO
"bucket3$34,:3,:6000",HH,100.0,ENZ,2016-10-09T00:04:45.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161009_28503_NO
"bucket0$143,:3,:6000",HH,100.0,ENZ,2016-10-09T00:04:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161009_28649_NO
"bucket0$144,:3,:6000",HH,100.0,ENZ,2016-10-09T00:05:26.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161009_32660_NO
"bucket0$145,:3,:6000",HH,100.0,ENZ,2016-10-09T00:12:56.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161009_77618_NO
"bucket0$146,:3,:6000",HH,100.0,ENZ,2016-11-10T00:01:55.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161110_11588_NO
"bucket0$147,:3,:6000",HH,100.0,ENZ,2016-11-10T00:07:57.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161110_47761_NO
"bucket0$148,:3,:6000",HH,100.0,ENZ,2016-11-10T00:09:04.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161110_54447_NO
"bucket3$35,:3,:6000",HH,100.0,ENZ,2016-11-10T00:09:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161110_57727_NO
"bucket0$149,:3,:6000",HH,100.0,ENZ,2016-11-10T00:12:30.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161110_75053_NO
"bucket0$150,:3,:6000",HH,100.0,ENZ,2016-11-10T00:12:31.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161110_75155_NO
"bucket0$151,:3,:6000",HH,100.0,ENZ,2016-11-10T00:01:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161110_7819_NO
"bucket0$152,:3,:6000",HH,100.0,ENZ,2016-11-11T00:00:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161111_1598_NO
"bucket0$153,:3,:6000",HH,100.0,ENZ,2016-11-11T00:03:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161111_22292_NO
"bucket3$36,:3,:6000",HH,100.0,ENZ,2016-11-11T00:04:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161111_29966_NO
"bucket0$154,:3,:6000",HH,100.0,ENZ,2016-11-11T00:05:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161111_31058_NO
"bucket0$155,:3,:6000",HH,100.0,ENZ,2016-11-11T00:05:29.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161111_32901_NO
"bucket3$37,:3,:6000",HH,100.0,ENZ,2016-11-11T00:11:21.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161111_68129_NO
"bucket0$156,:3,:6000",HH,100.0,ENZ,2016-11-11T00:11:47.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161111_70790_NO
"bucket3$38,:3,:6000",HH,100.0,ENZ,2016-11-12T00:07:06.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161112_42628_NO
"bucket0$157,:3,:6000",HH,100.0,ENZ,2016-11-12T00:08:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161112_52127_NO
"bucket0$158,:3,:6000",HH,100.0,ENZ,2016-11-12T00:10:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161112_64252_NO
"bucket0$159,:3,:6000",HH,100.0,ENZ,2016-11-12T00:11:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161112_67339_NO
"bucket9$22,:3,:6000",HH,100.0,ENZ,2016-11-12T00:12:01.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161112_72108_NO
"bucket3$39,:3,:6000",HH,100.0,ENZ,2016-11-12T00:01:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161112_7898_NO
"bucket3$40,:3,:6000",HH,100.0,ENZ,2016-11-12T00:13:38.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161112_81824_NO
"bucket0$160,:3,:6000",HH,100.0,ENZ,2016-11-13T00:00:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161113_1362_NO
"bucket3$41,:3,:6000",HH,100.0,ENZ,2016-11-13T00:05:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161113_34696_NO
"bucket0$161,:3,:6000",HH,100.0,ENZ,2016-11-13T00:01:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161113_6768_NO
"bucket0$162,:3,:6000",HH,100.0,ENZ,2016-11-13T00:13:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161113_79102_NO
"bucket0$163,:3,:6000",HH,100.0,ENZ,2016-11-13T00:13:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161113_79321_NO
"bucket0$164,:3,:6000",HH,100.0,ENZ,2016-11-13T00:13:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161113_79721_NO
"bucket0$165,:3,:6000",HH,100.0,ENZ,2016-11-13T00:14:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161113_85575_NO
"bucket0$166,:3,:6000",HH,100.0,ENZ,2016-11-14T00:00:19.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161114_1976_NO
"bucket9$23,:3,:6000",HH,100.0,ENZ,2016-11-14T00:04:57.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161114_29747_NO
"bucket0$167,:3,:6000",HH,100.0,ENZ,2016-11-14T00:00:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161114_3565_NO
"bucket3$42,:3,:6000",HH,100.0,ENZ,2016-11-14T00:00:50.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161114_5025_NO
"bucket0$168,:3,:6000",HH,100.0,ENZ,2016-11-14T00:01:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161114_6224_NO
"bucket0$169,:3,:6000",HH,100.0,ENZ,2016-11-14T00:12:51.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161114_77151_NO
"bucket0$170,:3,:6000",HH,100.0,ENZ,2016-11-14T00:01:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161114_9714_NO
"bucket0$171,:3,:6000",HH,100.0,ENZ,2016-11-15T00:01:44.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161115_10464_NO
"bucket9$24,:3,:6000",HH,100.0,ENZ,2016-11-15T00:01:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161115_10669_NO
"bucket0$172,:3,:6000",HH,100.0,ENZ,2016-11-15T00:07:30.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161115_45046_NO
"bucket3$43,:3,:6000",HH,100.0,ENZ,2016-11-15T00:07:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161115_45531_NO
"bucket3$44,:3,:6000",HH,100.0,ENZ,2016-11-15T00:08:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161115_49394_NO
"bucket0$173,:3,:6000",HH,100.0,ENZ,2016-11-15T00:12:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161115_73247_NO
"bucket0$174,:3,:6000",HH,100.0,ENZ,2016-11-15T00:12:55.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161115_77556_NO
"bucket0$175,:3,:6000",HH,100.0,ENZ,2016-11-16T00:04:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161116_25157_NO
"bucket0$176,:3,:6000",HH,100.0,ENZ,2016-11-16T00:04:16.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161116_25640_NO
"bucket0$177,:3,:6000",HH,100.0,ENZ,2016-11-16T00:04:24.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161116_26469_NO
"bucket9$25,:3,:6000",HH,100.0,ENZ,2016-11-16T00:08:14.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161116_49421_NO
"bucket3$45,:3,:6000",HH,100.0,ENZ,2016-11-16T00:08:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161116_52156_NO
"bucket0$178,:3,:6000",HH,100.0,ENZ,2016-11-16T00:08:55.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161116_53570_NO
"bucket0$179,:3,:6000",HH,100.0,ENZ,2016-11-16T00:09:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161116_56789_NO
"bucket0$180,:3,:6000",HH,100.0,ENZ,2016-11-17T00:04:57.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161117_29756_NO
"bucket0$181,:3,:6000",HH,100.0,ENZ,2016-11-17T00:05:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161117_30899_NO
"bucket0$182,:3,:6000",HH,100.0,ENZ,2016-11-17T00:07:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161117_42295_NO
"bucket0$183,:3,:6000",HH,100.0,ENZ,2016-11-17T00:07:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161117_43737_NO
"bucket0$184,:3,:6000",HH,100.0,ENZ,2016-11-17T00:07:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161117_46621_NO
"bucket0$185,:3,:6000",HH,100.0,ENZ,2016-11-17T00:09:19.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161117_55933_NO
"bucket0$186,:3,:6000",HH,100.0,ENZ,2016-11-17T00:09:53.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161117_59340_NO
"bucket0$187,:3,:6000",HH,100.0,ENZ,2016-11-18T00:01:47.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161118_10785_NO
"bucket9$26,:3,:6000",HH,100.0,ENZ,2016-11-18T00:03:56.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20161118_23657_NO
"bucket3$46,:3,:6000",HH,100.0,ENZ,2016-11-18T00:09:06.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20161118_54683_NO
"bucket0$188,:3,:6000",HH,100.0,ENZ,2016-11-18T00:09:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161118_54731_NO
"bucket0$189,:3,:6000",HH,100.0,ENZ,2016-11-18T00:10:04.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161118_60442_NO
"bucket0$190,:3,:6000",HH,100.0,ENZ,2016-11-18T00:11:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20161118_67230_NO
